appl_id,subproject_id,faculty_name,rush_dept,pi_full_name,pi_match_type,is_contact_pi,fiscal_year,project_num,core_project_num,activity_code,agency,award_amount,is_active,project_title,organization,project_start_date,project_end_date
10904275,9277,,,Anne-Marie  Malfait,unmatched,true,2023,3P30AR079206-03S1,P30AR079206,P30,NIAMS,79000,false,Administrative Core A,RUSH UNIVERSITY MEDICAL CENTER,2021-09-14T00:00:00,2026-08-31T00:00:00
10618361,,Patricia Boyle,Psychiatry & Behavioral Sciences,PATRICIA A BOYLE,exact_first_last,true,2023,5R01AG034374-12,R01AG034374,R01,NIA,940498,false,Characterizing the Behavior Profile of Healthy Cognitive Aging,RUSH UNIVERSITY MEDICAL CENTER,2009-08-15T00:00:00,2027-04-30T00:00:00
10620226,,,,Jochen  Reiser,unmatched,true,2023,5R01DK125858-04,R01DK125858,R01,NIDDK,249267,false,suPAR and renal fibrosis,RUSH UNIVERSITY MEDICAL CENTER,2020-07-20T00:00:00,2023-08-11T00:00:00
10665705,,,,Anne-Marie  Malfait,unmatched,true,2023,5R01AR060364-11,R01AR060364,R01,NIAMS,593780,false,Molecular Pathways of Pain Generation in Osteoarthritis,RUSH UNIVERSITY MEDICAL CENTER,2011-02-01T00:00:00,2026-06-30T00:00:00
10624260,,Fredric Cohen,Physiology & Biophysics,FREDRIC S COHEN,exact_first_last,true,2023,5R01GM136777-03,R01GM136777,R01,NIGMS,346972,false,Biophysical Mechanisms of Cholesterol Homeostasis,RUSH UNIVERSITY MEDICAL CENTER,2021-08-01T00:00:00,2025-05-31T00:00:00
10655140,,,,Camille Emilie Adeline Mace,unmatched,true,2023,1R01DK133330-01A1,R01DK133330,R01,NIDDK,347600,false,Covid-19 induced worsening of glomerular diseases,RUSH UNIVERSITY MEDICAL CENTER,2023-03-15T00:00:00,2027-12-31T00:00:00
10542792,,Lionel C. Clement,Internal Medicine,Lionel Claudius Clement,exact_first_last,true,2023,5R01DK126926-03,R01DK126926,R01,NIDDK,345400,false,Kidney PCSK9 in nephrotic syndrome,RUSH UNIVERSITY MEDICAL CENTER,2021-01-01T00:00:00,2024-12-31T00:00:00
10554321,,,,Lena  Al-Harthi,unmatched,true,2023,5T32GM139785-03,T32GM139785,T32,NIGMS,495788,false,IMSD at Rush University,RUSH UNIVERSITY MEDICAL CENTER,2021-02-01T00:00:00,2026-01-31T00:00:00
10554321,,,,GABRIELLA  CS-SZABO,unmatched,false,2023,5T32GM139785-03,T32GM139785,T32,NIGMS,495788,false,IMSD at Rush University,RUSH UNIVERSITY MEDICAL CENTER,2021-02-01T00:00:00,2026-01-31T00:00:00
10554321,,,,Giselle  Sandi,unmatched,false,2023,5T32GM139785-03,T32GM139785,T32,NIGMS,495788,false,IMSD at Rush University,RUSH UNIVERSITY MEDICAL CENTER,2021-02-01T00:00:00,2026-01-31T00:00:00
10640208,,,,Elizabeth Mara Berry-Kravis,unmatched,true,2023,5U01DD001298-03,U01DD001298,U01,NCBDDD,800000,false,"Characterizing the Natural History of Fragile X Syndrome to Inform the Development of Intervention,Outcome Measures",RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2024-08-31T00:00:00
10640208,,,,Craig  Erickson,unmatched,false,2023,5U01DD001298-03,U01DD001298,U01,NCBDDD,800000,false,"Characterizing the Natural History of Fragile X Syndrome to Inform the Development of Intervention,Outcome Measures",RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2024-08-31T00:00:00
10640208,,,,Nicole Renee Tartaglia,unmatched,false,2023,5U01DD001298-03,U01DD001298,U01,NCBDDD,800000,false,"Characterizing the Natural History of Fragile X Syndrome to Inform the Development of Intervention,Outcome Measures",RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2024-08-31T00:00:00
10620342,,Monique Reed,College of Nursing,Monique A Reed,exact_first_last,true,2023,5R01DK132698-02,R01DK132698,R01,NIDDK,316575,false,Black Girls Move: A Daughter/Mother Intervention to Prevent Obesity by Increasing Physical Activity and Improving Dietary Intake among Black Adolescent Daughters,RUSH UNIVERSITY MEDICAL CENTER,2022-05-15T00:00:00,2025-04-30T00:00:00
10636625,,D. Rick Sumner,Anatomy & Cell Biology,D Rick Sumner,exact_first_last,true,2023,5T32AR073157-05,T32AR073157,T32,NIAMS,201821,false,Post-Doctoral Training in Joint Health,RUSH UNIVERSITY MEDICAL CENTER,2019-06-01T00:00:00,2024-05-31T00:00:00
10645103,,Lisa Barnes,Neurological Sciences,Lisa L Barnes,exact_first_last,true,2023,5R01AG022018-14,R01AG022018,R01,NIA,2281651,false,Racial Differences in Late-Life Cognitive decline and risk of Alzheimer's Disease,RUSH UNIVERSITY MEDICAL CENTER,2004-09-30T00:00:00,2026-05-31T00:00:00
10646135,,,,DENIS A EVANS,unmatched,false,2023,5R01AG058679-05,R01AG058679,R01,NIA,2808955,false,Preserving Cognitive Resilience:  A Biracial Parent-Offspring Study,RUSH UNIVERSITY MEDICAL CENTER,2019-03-01T00:00:00,2025-05-31T00:00:00
10646135,,Kumar B. Rajan,Internal Medicine,Kumar B. Rajan,exact_first_last,true,2023,5R01AG058679-05,R01AG058679,R01,NIA,2808955,false,Preserving Cognitive Resilience:  A Biracial Parent-Offspring Study,RUSH UNIVERSITY MEDICAL CENTER,2019-03-01T00:00:00,2025-05-31T00:00:00
10649689,,Anna Spagnoli,Orthopedic Surgery,Anna  Spagnoli,exact_first_last,true,2023,5R01AR074049-06,R01AR074049,R01,NIAMS,342380,false,Fate and Regulation of Fracture-induced Prx1 Cells,RUSH UNIVERSITY MEDICAL CENTER,2020-03-25T00:00:00,2025-06-30T00:00:00
10559710,,Bryan D. James,Internal Medicine,Bryan David James,exact_first_last,true,2023,5R01AG072559-02,R01AG072559,R01,NIA,572248,false,Predictors and consequences of the timing and accuracy of clinical dementia diagnosis,RUSH UNIVERSITY MEDICAL CENTER,2022-02-15T00:00:00,2027-01-31T00:00:00
10559710,,,,Melinda C Power,unmatched,false,2023,5R01AG072559-02,R01AG072559,R01,NIA,572248,false,Predictors and consequences of the timing and accuracy of clinical dementia diagnosis,RUSH UNIVERSITY MEDICAL CENTER,2022-02-15T00:00:00,2027-01-31T00:00:00
10581576,,Kyle J. Popovich,Internal Medicine,Kyle Jeanne Popovich,exact_first_last,true,2023,5R01AI146079-04,R01AI146079,R01,NIAID,538591,false,A multi-level genomic and spatial analysis of MRSA transmission,RUSH UNIVERSITY MEDICAL CENTER,2020-03-11T00:00:00,2025-02-28T00:00:00
10690590,,Ryan Ross,Anatomy & Cell Biology,Ryan Dee Ross,exact_first_last,true,2023,5R01AR081151-02,R01AR081151,R01,NIAMS,388039,false,Bone and fat cross-talk in antiretroviral therapy (ART) treated HIV patients,RUSH UNIVERSITY MEDICAL CENTER,2022-09-01T00:00:00,2027-07-31T00:00:00
10700997,,Amanda R. Mathew,Family & Preventive Medicine,Amanda R Mathew,exact_first_last,true,2023,5R01HL160656-02,R01HL160656,R01,NHLBI,616548,false,A Mechanistic Test of Treatment Strategies to Foster Practice Quitting,RUSH UNIVERSITY MEDICAL CENTER,2022-09-15T00:00:00,2027-07-31T00:00:00
10856307,,Ryan Ross,Anatomy & Cell Biology,Ryan Dee Ross,exact_first_last,true,2023,3R01AR081151-02S1,R01AR081151,R01,NIAMS,175644,false,Bone and fat cross-talk in antiretroviral therapy (ART) treated HIV patients,RUSH UNIVERSITY MEDICAL CENTER,2022-09-01T00:00:00,2027-07-31T00:00:00
10599328,,Aron Buchman,Neurological Sciences,ARON S BUCHMAN,exact_first_last,true,2023,5R01AG075728-02,R01AG075728,R01,NIA,1470851,false,Identifying resilience proteins in key motor tissues that drive motor and cognitive decline and offset the negative effects of ADRD pathologies within and outside the brain,RUSH UNIVERSITY MEDICAL CENTER,2022-04-01T00:00:00,2027-01-31T00:00:00
10686161,,Supriya D. Mehta,Internal Medicine,Supriya Dinesh Mehta,exact_first_last,true,2023,5R01AI170564-02,R01AI170564,R01,NIAID,621645,false,Single arm trial of menstrual cups among economically vulnerable women to reduce Bacterial vaginosis and STIs through reduced harmful sexual and menstrual practices,RUSH UNIVERSITY MEDICAL CENTER,2022-08-18T00:00:00,2027-07-31T00:00:00
10705312,,Tricia Johnson,College of Health Sciences,TRICIA J. JOHNSON,exact_first_last,false,2023,5R01HD107348-02,R01HD107348,R01,NICHD,498626,false,"Early Childhood Neurodevelopmental, Economic and Nutritional Outcomes among Former Very Low Birth Weight Infants from the Reducing Disparity in Mother's Own Milk (ReDiMOM) Trial",RUSH UNIVERSITY MEDICAL CENTER,2022-09-15T00:00:00,2027-05-31T00:00:00
10705312,,Aloka L. Patel,Pediatrics,Aloka Lahoti Patel,exact_first_last,true,2023,5R01HD107348-02,R01HD107348,R01,NICHD,498626,false,"Early Childhood Neurodevelopmental, Economic and Nutritional Outcomes among Former Very Low Birth Weight Infants from the Reducing Disparity in Mother's Own Milk (ReDiMOM) Trial",RUSH UNIVERSITY MEDICAL CENTER,2022-09-15T00:00:00,2027-05-31T00:00:00
10762179,,Ryan Ross,Anatomy & Cell Biology,Ryan Dee Ross,exact_first_last,true,2023,1R03HD113500-01,R03HD113500,R03,NICHD,158000,false,Identifying the long-term metabolic complications of in-utero and lactational antiretroviral exposure,RUSH UNIVERSITY MEDICAL CENTER,2023-09-06T00:00:00,2025-08-31T00:00:00
10752471,,,,Natalie  Adamczyk,unmatched,true,2023,1F31AR083277-01,F31AR083277,F31,NIAMS,47694,false,Piezo2-mediated neuroplasticity in osteoarthritis,RUSH UNIVERSITY MEDICAL CENTER,2023-08-01T00:00:00,2026-07-31T00:00:00
10730066,,,,Kristin R Krueger,unmatched,false,2023,1UH2AG083289-01,UH2AG083289,UH2,NIA,553354,false,A Population-Based Latinx Community Study of Alzheimer’s Disease,RUSH UNIVERSITY MEDICAL CENTER,2023-09-15T00:00:00,2025-08-31T00:00:00
10730066,,Kumar B. Rajan,Internal Medicine,Kumar B. Rajan,exact_first_last,true,2023,1UH2AG083289-01,UH2AG083289,UH2,NIA,553354,false,A Population-Based Latinx Community Study of Alzheimer’s Disease,RUSH UNIVERSITY MEDICAL CENTER,2023-09-15T00:00:00,2025-08-31T00:00:00
10710174,,Aron Buchman,Neurological Sciences,ARON S BUCHMAN,exact_first_last,true,2023,5R01AG079133-02,R01AG079133,R01,NIA,713469,false,Thinking about walking: Can digital phenotyping of mobility improve the prediction of Alzheimer's dementia and inform on the pathologies and proteins contributing to this association?,RUSH UNIVERSITY MEDICAL CENTER,2022-09-01T00:00:00,2027-05-31T00:00:00
10408780,,Lisa Barnes,Neurological Sciences,Lisa L Barnes,exact_first_last,true,2023,5R01AG056405-05,R01AG056405,R01,NIA,688168,true,MRI markers of brain aging and risk factors for cognitive decline in older African Americans,RUSH UNIVERSITY MEDICAL CENTER,2018-09-01T00:00:00,2026-05-31T00:00:00
10608782,,Konstantinos Arfanakis,Diagnostic Radiology & Nuclear Medicine,Konstantinos  Arfanakis,exact_first_last,true,2023,4U01NS100599-07,U01NS100599,U01,NINDS,1184420,false,Longitudinal validation of cerebral small vessel disease biomarkers in diverse community-based older adults without dementia,RUSH UNIVERSITY MEDICAL CENTER,2021-09-29T00:00:00,2026-07-31T00:00:00
10608782,,Julie A. Schneider,Pathology,Julie A. Schneider,exact_first_last,false,2023,4U01NS100599-07,U01NS100599,U01,NINDS,1184420,false,Longitudinal validation of cerebral small vessel disease biomarkers in diverse community-based older adults without dementia,RUSH UNIVERSITY MEDICAL CENTER,2021-09-29T00:00:00,2026-07-31T00:00:00
10605235,,Julie A. Schneider,Pathology,Julie A. Schneider,exact_first_last,true,2023,5R01AG067482-04,R01AG067482,R01,NIA,1364712,false,Characterizing TDP-43 related hippocampal degeneration and memory loss in aging,RUSH UNIVERSITY MEDICAL CENTER,2020-06-01T00:00:00,2025-03-31T00:00:00
10861375,,,,Anne-Marie  Malfait,unmatched,true,2023,3P30AR079206-03S1,P30AR079206,P30,NIAMS,79000,false,Chicago Center on Musculoskeletal Pain P30,RUSH UNIVERSITY MEDICAL CENTER,2021-09-14T00:00:00,2026-08-31T00:00:00
10375466,,Elizabeth B. Lynch,Family & Preventive Medicine,ELIZABETH B LYNCH,exact_first_last,true,2023,5R01NR018463-03,R01NR018463,R01,NINR,679031,false,Alive Blood Pressure Project: A church-based intervention to improve blood pressure,RUSH UNIVERSITY MEDICAL CENTER,2020-05-01T00:00:00,2026-02-28T00:00:00
10611346,,Sumant S. Chugh,Internal Medicine,Sumant Singh Chugh,exact_first_last,true,2023,5R01DK128203-03,R01DK128203,R01,NIDDK,574221,false,Soluble mediators of relapse,RUSH UNIVERSITY MEDICAL CENTER,2021-05-01T00:00:00,2026-04-30T00:00:00
10669643,7929,Julie A. Schneider,Pathology,Julie A. Schneider,exact_first_last,true,2023,5P30AG072975-03,P30AG072975,P30,NIA,384650,false,Core D: Neuropathology Core,RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2026-06-30T00:00:00
10669634,7926,David A. Bennett,Neurological Sciences,DAVID ALAN BENNETT,exact_first_last,true,2023,5P30AG072975-03,P30AG072975,P30,NIA,266115,false,Core A: Administrative Core,RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2026-06-30T00:00:00
10669651,7932,David A. Bennett,Neurological Sciences,DAVID ALAN BENNETT,exact_first_last,true,2023,5P30AG072975-03,P30AG072975,P30,NIA,706500,false,Core H: Religious Orders Study Core,RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2026-06-30T00:00:00
10676993,9279,,,RICHARD J MILLER,unmatched,true,2023,5P30AR079206-03,P30AR079206,P30,NIAMS,269471,false,Neurobiology Core C,RUSH UNIVERSITY MEDICAL CENTER,2021-09-14T00:00:00,2026-08-31T00:00:00
10407646,,Neelum T. Aggarwal,Neurological Sciences,NEELUM T. AGGARWAL,exact_first_last,true,2023,5R01AG062637-03,R01AG062637,R01,NIA,3676481,false,MIND DIET AND DEMENTIA PREVENTION IN ISCHEMIC STROKE PATIENTS,RUSH UNIVERSITY MEDICAL CENTER,2020-09-01T00:00:00,2026-05-31T00:00:00
10359132,,,,Xian-Ming  Chen,unmatched,true,2023,5R01AI116323-08,R01AI116323,R01,NIAID,429026,false,Molecular basis of intestinal cryptosporidiosis,RUSH UNIVERSITY MEDICAL CENTER,2015-02-04T00:00:00,2026-02-28T00:00:00
10547512,,Tricia Johnson,College of Health Sciences,TRICIA J. JOHNSON,exact_first_last,false,2023,3R01MD013969-03S1,R01MD013969,R01,NIMHD,58092,false,Reducing Disparity in Receipt of Mother's Own Milk in Very Low Birth Weight Infants: An Economic Intervention to Improve Adherence to Sustained Maternal Breast Pump Use,RUSH UNIVERSITY MEDICAL CENTER,2020-04-18T00:00:00,2024-12-31T00:00:00
10547512,,Aloka L. Patel,Pediatrics,Aloka Lahoti Patel,exact_first_last,true,2023,3R01MD013969-03S1,R01MD013969,R01,NIMHD,58092,false,Reducing Disparity in Receipt of Mother's Own Milk in Very Low Birth Weight Infants: An Economic Intervention to Improve Adherence to Sustained Maternal Breast Pump Use,RUSH UNIVERSITY MEDICAL CENTER,2020-04-18T00:00:00,2024-12-31T00:00:00
10632130,,Bradley M. Appelhans,Family & Preventive Medicine,Bradley M. Appelhans,exact_first_last,true,2023,5R01HL156622-02,R01HL156622,R01,NHLBI,660395,false,"Stress, race, and cognitive mediators of SES-related disparities in behavioral obesity treatment outcomes",RUSH UNIVERSITY MEDICAL CENTER,2022-07-01T00:00:00,2027-06-30T00:00:00
10654820,,Kalipada Pahan,Neurological Sciences,KALIPADA  PAHAN,exact_first_last,true,2023,5R01AT010980-04,R01AT010980,R01,NCCIH,392500,false,Muscle building supplement HMB for remyelination,RUSH UNIVERSITY MEDICAL CENTER,2020-07-01T00:00:00,2025-06-30T00:00:00
10667610,,Lothar A. Blatter,Physiology & Biophysics,LOTHAR A BLATTER,exact_first_last,true,2023,5R01HL164453-02,R01HL164453,R01,NHLBI,706810,false,"Atrial Excitation-Contraction Coupling, Calcium Signaling and Electro-Mechanical Alternans",RUSH UNIVERSITY MEDICAL CENTER,2022-07-20T00:00:00,2026-06-30T00:00:00
10667610,,Kathrin Banach,Internal Medicine,Kathrin  Banach,exact_first_last,false,2023,5R01HL164453-02,R01HL164453,R01,NHLBI,706810,false,"Atrial Excitation-Contraction Coupling, Calcium Signaling and Electro-Mechanical Alternans",RUSH UNIVERSITY MEDICAL CENTER,2022-07-20T00:00:00,2026-06-30T00:00:00
10666356,,,,Latha  Valluripalli Soorya,unmatched,true,2023,5R01HD107522-02,R01HD107522,R01,NICHD,894707,false,Promoting Prosocial Behavior in Syndromic Intellectual and Developmental Disabilities,RUSH UNIVERSITY MEDICAL CENTER,2022-07-15T00:00:00,2025-06-30T00:00:00
10666356,,,,Allison Leigh Wainer,unmatched,false,2023,5R01HD107522-02,R01HD107522,R01,NICHD,894707,false,Promoting Prosocial Behavior in Syndromic Intellectual and Developmental Disabilities,RUSH UNIVERSITY MEDICAL CENTER,2022-07-15T00:00:00,2025-06-30T00:00:00
10586949,,,,Thomas Levin Geiser Andersen,unmatched,false,2023,1R01AR080118-01A1,R01AR080118,R01,NIAMS,464873,false,How bisphosphonates affect bone matrix and remodeling: implications for atypical femoral fractures,RUSH UNIVERSITY MEDICAL CENTER,2023-05-12T00:00:00,2028-03-31T00:00:00
10586949,,Ryan Ross,Anatomy & Cell Biology,Ryan Dee Ross,exact_first_last,true,2023,1R01AR080118-01A1,R01AR080118,R01,NIAMS,464873,false,How bisphosphonates affect bone matrix and remodeling: implications for atypical femoral fractures,RUSH UNIVERSITY MEDICAL CENTER,2023-05-12T00:00:00,2028-03-31T00:00:00
10586949,,,,Joseph Michael Wallace,unmatched,false,2023,1R01AR080118-01A1,R01AR080118,R01,NIAMS,464873,false,How bisphosphonates affect bone matrix and remodeling: implications for atypical femoral fractures,RUSH UNIVERSITY MEDICAL CENTER,2023-05-12T00:00:00,2028-03-31T00:00:00
10589856,,Patricia Boyle,Psychiatry & Behavioral Sciences,PATRICIA A BOYLE,exact_first_last,true,2023,5R01AG033678-12,R01AG033678,R01,NIA,749758,false,Epidemiologic Study of Decision Making in Preclinical Alzheimer's Disease,RUSH UNIVERSITY MEDICAL CENTER,2009-09-15T00:00:00,2026-12-31T00:00:00
10846013,,Monique Reed,College of Nursing,Monique A Reed,exact_first_last,true,2023,3R01DK132698-02S1,R01DK132698,R01,NIDDK,110836,false,Black Girls Move: A Daughter/Mother Intervention to Prevent Obesity by Increasing Physical Activity and Improving Dietary Intake among Black Adolescent Daughters,RUSH UNIVERSITY MEDICAL CENTER,2022-05-15T00:00:00,2024-04-30T00:00:00
10663947,,,,TINA M GRIECO-CALUB,unmatched,true,2023,5R01DC018596-04,R01DC018596,R01,NIDCD,215363,false,The influence of visual speech on lexical access in children,RUSH UNIVERSITY MEDICAL CENTER,2020-08-04T00:00:00,2023-12-31T00:00:00
10612732,,Melissa M. Crane,Family & Preventive Medicine,Melissa Marie Crane,exact_first_last,true,2023,5K01DK119457-05,K01DK119457,K01,NIDDK,149375,false,Engaging men from blue-collar industries in weight loss: Tailoring recruitment and treatment approaches,RUSH UNIVERSITY MEDICAL CENTER,2019-07-15T00:00:00,2024-07-31T00:00:00
10740652,,Jori Fleisher,Neurological Sciences,Jori Erin Fleisher,exact_first_last,true,2023,1R01AG079128-01A1,R01AG079128,R01,NIA,715658,false,"PERSEVERE in Lewy Body Dementia: A Randomized, Controlled Trial of Peer Mentor Support and Caregiver Education",RUSH UNIVERSITY MEDICAL CENTER,2023-08-15T00:00:00,2028-06-30T00:00:00
10653974,,Sanda Predescu,Internal Medicine,Sanda A Predescu,exact_first_last,true,2023,5R01HL127022-07,R01HL127022,R01,NHLBI,392500,false,Cleavage of intersectin-1s by Granzyme B and Pulmonary Arterial Hypertension,RUSH UNIVERSITY MEDICAL CENTER,2015-09-01T00:00:00,2025-05-31T00:00:00
10745782,,John Martin,Orthopedic Surgery,John  Martin,exact_first_last,true,2023,4R00AR077685-03,R00AR077685,R00,NIAMS,249000,false,Exercise-Induced Recovery of Intervertebral Disc Health,RUSH UNIVERSITY MEDICAL CENTER,2023-05-19T00:00:00,2025-12-31T00:00:00
10810951,,John W. Burns,Psychiatry & Behavioral Sciences,John W. Burns,exact_first_last,true,2023,3R01NR020610-01S1,R01NR020610,R01,NINR,261542,false,"Comparative Mechanisms (Mediators, Moderators) of Psychosocial Chronic Pain Treatments",RUSH UNIVERSITY MEDICAL CENTER,2022-09-26T00:00:00,2026-06-30T00:00:00
10810951,,,,MARK A LUMLEY,unmatched,false,2023,3R01NR020610-01S1,R01NR020610,R01,NINR,261542,false,"Comparative Mechanisms (Mediators, Moderators) of Psychosocial Chronic Pain Treatments",RUSH UNIVERSITY MEDICAL CENTER,2022-09-26T00:00:00,2026-06-30T00:00:00
10814534,,,,Joao Filipe  Inacio Mamede,unmatched,true,2023,1R61DA058348-01A1,R61DA058348,R61,NIDA,423415,false,Molecular Pathways of Innate Immunity and Substance Abuse in NeuroHIV,RUSH UNIVERSITY MEDICAL CENTER,2023-09-30T00:00:00,2025-07-31T00:00:00
10617366,,Supriya D. Mehta,Internal Medicine,Supriya Dinesh Mehta,exact_first_last,true,2023,5R01HD106822-03,R01HD106822,R01,NICHD,600434,false,"Increased risk of STI and HIV among adolescent girls and young women due to COVID-19 and pandemic mitigation: Biological, behavioral, and psychosocial mediators",RUSH UNIVERSITY MEDICAL CENTER,2021-09-19T00:00:00,2025-06-30T00:00:00
10606410,,,,Andres F Pelaez,unmatched,true,2023,1F31HL167623-01,F31HL167623,F31,NHLBI,47694,false,Inflammatory Bowel Disease-Induced Inflammation Potentiates Atrial Fibrillation Risk,RUSH UNIVERSITY MEDICAL CENTER,2023-01-01T00:00:00,2024-12-31T00:00:00
10677783,,,,Bryan  Killinger,unmatched,true,2023,5R01NS128467-02,R01NS128467,R01,NINDS,395000,false,PROTEOMIC MAPPING OF PATHOLOGICAL INTERACTIONS ACROSS THE SYNUCLEINOPATHY BRAIN,RUSH UNIVERSITY MEDICAL CENTER,2022-08-15T00:00:00,2025-05-31T00:00:00
10626714,,,,RICHARD J MILLER,unmatched,false,2023,5R01AR064251-10,R01AR064251,R01,NIAMS,654131,false,Osteoarthritis Progression And Sensory Pathway Alterations,RUSH UNIVERSITY MEDICAL CENTER,2013-05-01T00:00:00,2025-03-31T00:00:00
10626714,,,,Anne-Marie  Malfait,unmatched,true,2023,5R01AR064251-10,R01AR064251,R01,NIAMS,654131,false,Osteoarthritis Progression And Sensory Pathway Alterations,RUSH UNIVERSITY MEDICAL CENTER,2013-05-01T00:00:00,2025-03-31T00:00:00
10652478,,,,TINA M GRIECO-CALUB,unmatched,true,2023,5R01HD100439-04,R01HD100439,R01,NICHD,157338,false,Effects of background noise on word learning in preschool-age children,RUSH UNIVERSITY MEDICAL CENTER,2020-09-09T00:00:00,2023-12-31T00:00:00
10676988,,,,Anne-Marie  Malfait,unmatched,true,2023,5P30AR079206-03,P30AR079206,P30,NIAMS,765965,false,Chicago Center on Musculoskeletal Pain (C-COMP) (Overall Application),RUSH UNIVERSITY MEDICAL CENTER,2021-09-14T00:00:00,2026-08-31T00:00:00
10555227,,,,Garth R Swanson,unmatched,true,2023,5R01DK124280-03,R01DK124280,R01,NIDDK,601038,false,The Impact of Circadian Misalignment on Colonic Barrier Homeostasis in Ulcerative Colitis,RUSH UNIVERSITY MEDICAL CENTER,2021-02-01T00:00:00,2023-06-04T00:00:00
10701765,,Jennillee Wallace,Microbial Pathogens & Immunity,Jennillee  Wallace,exact_first_last,true,2023,5R21MH130266-02,R21MH130266,R21,NIMH,197500,false,Myeloid cell signaling pathways in neuroHIV,RUSH UNIVERSITY MEDICAL CENTER,2022-09-09T00:00:00,2024-08-31T00:00:00
10669639,7928,Sue Leurgans,Neurological Sciences,Sue E. Leurgans,exact_first_last,true,2023,5P30AG072975-03,P30AG072975,P30,NIA,371305,false,Core C: Data Management and Statistical Core,RUSH UNIVERSITY MEDICAL CENTER,2021-09-01T00:00:00,2026-06-30T00:00:00
10356361,,Kyle J. Popovich,Internal Medicine,Kyle Jeanne Popovich,exact_first_last,true,2022,3R01AI146079-03S1,R01AI146079,R01,NIAID,21416,false,Mitigating COVID-19 transmission in U.S. jails,RUSH UNIVERSITY MEDICAL CENTER,2020-08-27T00:00:00,2024-02-29T00:00:00
10396046,,Sumant S. Chugh,Internal Medicine,Sumant Singh Chugh,exact_first_last,true,2022,5R01DK128203-02,R01DK128203,R01,NIDDK,527321,false,Soluble mediators of relapse,RUSH UNIVERSITY MEDICAL CENTER,2021-05-01T00:00:00,2026-04-30T00:00:00
10504875,,,,Bryan  Killinger,unmatched,true,2022,1R01NS128467-01,R01NS128467,R01,NINDS,276500,false,PROTEOMIC MAPPING OF PATHOLOGICAL INTERACTIONS ACROSS THE SYNUCLEINOPATHY BRAIN,RUSH UNIVERSITY MEDICAL CENTER,2022-08-15T00:00:00,2025-05-31T00:00:00
10357874,,,,Pavel A Petukhov,unmatched,false,2022,5R21AI149102-02,R21AI149102,R21,NIAID,196975,false,Identification of the target of meclonazepam in schistosome worms,RUSH UNIVERSITY MEDICAL CENTER,2021-02-22T00:00:00,2023-01-31T00:00:00
10357874,,David L. Williams,Microbial Pathogens & Immunity,DAVID LEE WILLIAMS,exact_first_last,true,2022,5R21AI149102-02,R21AI149102,R21,NIAID,196975,false,Identification of the target of meclonazepam in schistosome worms,RUSH UNIVERSITY MEDICAL CENTER,2021-02-22T00:00:00,2023-01-31T00:00:00
10452727,,,,TINA M GRIECO-CALUB,unmatched,true,2022,5R01DC018596-03,R01DC018596,R01,NIDCD,327469,false,The influence of visual speech on lexical access in children,RUSH UNIVERSITY MEDICAL CENTER,2020-08-04T00:00:00,2025-07-31T00:00:00
10452976,,,,Randal K. Buddington,unmatched,false,2022,1R21HD102026-01A1,R21HD102026,R21,NICHD,238322,false,Establishing a New Model of Bone Health in Formerly Premature Individuals,RUSH UNIVERSITY MEDICAL CENTER,2022-07-01T00:00:00,2024-06-30T00:00:00
10452976,,D. Rick Sumner,Anatomy & Cell Biology,D Rick Sumner,exact_first_last,true,2022,1R21HD102026-01A1,R21HD102026,R21,NICHD,238322,false,Establishing a New Model of Bone Health in Formerly Premature Individuals,RUSH UNIVERSITY MEDICAL CENTER,2022-07-01T00:00:00,2024-06-30T00:00:00
10465750,,,,Terese  Geraghty,unmatched,true,2022,1F32AR081129-01,F32AR081129,F32,NIAMS,72082,false,Elucidating how macrophages contribute to osteoarthritis pain,RUSH UNIVERSITY MEDICAL CENTER,2022-06-01T00:00:00,2023-05-31T00:00:00
10499062,,Kalipada Pahan,Neurological Sciences,KALIPADA  PAHAN,exact_first_last,true,2022,3R01AT010980-03S1,R01AT010980,R01,NCCIH,392500,false,Muscle building supplement HMB for remyelination,RUSH UNIVERSITY MEDICAL CENTER,2020-07-01T00:00:00,2025-06-30T00:00:00
10499317,,Lothar A. Blatter,Physiology & Biophysics,LOTHAR A BLATTER,exact_first_last,true,2022,1R01HL164453-01,R01HL164453,R01,NHLBI,706810,false,"Atrial Excitation-Contraction Coupling, Calcium Signaling and Electro-Mechanical Alternans",RUSH UNIVERSITY MEDICAL CENTER,2022-07-20T00:00:00,2026-06-30T00:00:00
10499317,,Kathrin Banach,Internal Medicine,Kathrin  Banach,exact_first_last,false,2022,1R01HL164453-01,R01HL164453,R01,NHLBI,706810,false,"Atrial Excitation-Contraction Coupling, Calcium Signaling and Electro-Mechanical Alternans",RUSH UNIVERSITY MEDICAL CENTER,2022-07-20T00:00:00,2026-06-30T00:00:00
